"oclc编号 - oclcNumber","书号 - isbns","书名 - title","作者 - creator","出版日期 - publicationDate","语言 - catalogingLanguage","格式 - generalFormat","详细格式 - specificFormat","版本 - edition","总版本数 - totalEditions","出版社 - publisher","出版地 - publicationPlace","主题 - subjects","简介 - summaries","是否同行审阅 - peerReviewed"
"1126285014","9787559434937,7559434932","一生自在","季羡林, 1911-2009, author","2019","chi","Book","PrintBook","Di 1 ban",3,"江苏凤凰文艺出版社","Nanjing Shi","Chinese prose literature 20th century,Chinese essays 20th century,Prose chinoise 20e siècle,Essais chinois 20e siècle,San wen ji Zhong guo Dang dai,Chinese essays,Chinese prose literature,1900-1999","Quan shu gong you wu zhang, fen bie shi "" shu juan ban qing deng, zu yi wei feng chen ""--Guan yu du shu qi meng de shu zhong zi zai ; "" cong rong tan dang, xin zhuang wan wu "" -- guan yu chu shi zhi hui de ren jian zi zai ; "" yi nian fang xia, wan ban zi zai "" -- guan yu xin xiong huo da de xin jing zi zai ; "" jian shi tian di, yu jian zi ji "" -- guan yu hai wai qiu xue de ren shen zi zai ; "" yu qi wan man, bu ru zi zai "" -- guan yu le wu ren sheng de sheng ming zi zai","否"
"1082234986","9787539994987,7539994983","商州往事","贾平凹, author","2019","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing","Chinese essays 20th century,Essais chinois 20e siècle,San wen ji Zhong guo Dang dai,Chinese essays,1900-1999","这是贾平凹最新散文编选集, 拥有他多篇的代表作. 在当代散文界, 贾平凹是一个独特的存在, 其散文的艺术特色尤其体现出不可复制的独特性. 贾平凹在三十多年的散文创作中逐渐形成并改变着自己的散文风格. 贾平凹散文语言最突出的特点是朴素而生动, 描摹细致, 很能打动人. 这多源于作家特殊的个人经历和创作心态","否"
"1347351862","9787559465412,7559465412","炊烟食客","黄磊, author","2022","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing Shi","Food habits China Jiangsu Sheng,Food habits China Zhejiang Sheng,Food in literature,Habitudes alimentaires Chine Jiangsu,Habitudes alimentaires Chine Zhejiang,Aliments dans la littérature,Food habits,China Jiangsu Sheng,China Zhejiang Sheng","","否"
"1228132832","9787559441713,7559441718","度光阴的人","苏辛, author","2020","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing Shi","Conduct of life,Love,Chinese essays 21st century,Morale pratique,Amour,Essais chinois 21e siècle,ethics (philosophical concept),Chinese essays,2000-2099","","否"
"1101664601","9787539994925,7539994924","阅读的烦恼","张炜, 1956 November 7- author","2019","chi","Book","PrintBook","Di 1 ban",4,"江苏凤凰文艺出版社","Nanjing Shi","Chinese essays 20th century,Essais chinois 20e siècle,San wen ji Zhong guo Dang dai,Chinese essays,1900-1999","""Yue du de fan nao "" shi zuo jia zhang wei zui xin de san wen ji. gong fen er ji. di yi ji ming tian de bi : shi zuo zhe dui zi ji xie zuo jing li de hui gu chuan cha le zuo zhe zi shen de jing li yi ji zuo zhe du you de dui zi ran dui sheng huo de gan wu. di er ji chuan tong yu xian dai : zuo zhe dui xie zuo de tai du he he yong zhen cheng chuang zao le zhe xie wen zi de guo cheng","否"
"1250624816","9787559454393,7559454399","村庄笔记","南帆, 1957- author","2021","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing Shi","Chinese essays 21st century,Essais chinois 21e siècle,Chinese essays,2000-2099","","否"
"1049152299","9787559414861,7559414869","姑娘, 你活的太硬了","姚林君, author","2018","chi","Book","PrintBook","Di 1 ban",1,"江苏凤凰文艺出版社","Nanjing Shi","Women Conduct of life,Chinese books (Simplified characters),Femmes Morale pratique,San wen ji Zhong guo Dang dai,Essay,essays,Essays,Essais","","否"
"1109957389","9787559429926,7559429920","痴","吕晓溳, author","2018","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing Shi","San wen ji Zhong guo Dang dai","""Chi "" shi l| xiao yun de shou bu san wen ji. wen zhong bao han le cang ci, shang hua, wan chong, yang yu, shi nong hua cao deng zhong zhong ya zhi ai hao yu sheng huo zhong de fan su xiao shi, yi ji zhong duo you zi you wei er de chi shi he xiang nong li de chuan qi, wen zhang tong tou xi ni, ji ju qu wei xing","否"
"1100118658","9787559425218,7559425216","我一次次活着是为了什么","韩松, 1965- author","2018","chi","Book","PrintBook","Di 1 ban",1,"江苏凤凰文艺出版社","Nanjing Shi","","","否"
"1348138426","9787559468598,7559468594","半小时漫画世界名著","陈磊 (Comics writer), 1984- author","2022","chi","Book","PrintBook","Di 1 ban",1,"江苏凤凰文艺出版社","Nanjing Shi","Classic literature Caricatures and cartoons,Literature Appreciation,Literature History and criticism,Littérature Appréciation,Littérature Histoire et critique,Literature,Caricatures and cartoons,Criticism, interpretation, etc","","否"
