"oclc编号 - oclcNumber","书号 - isbns","书名 - title","作者 - creator","出版日期 - publicationDate","语言 - catalogingLanguage","格式 - generalFormat","详细格式 - specificFormat","版本 - edition","总版本数 - totalEditions","出版社 - publisher","出版地 - publicationPlace","主题 - subjects","简介 - summaries","是否同行审阅 - peerReviewed"
"1388276790","9787559462213,7559462219","沿江奔流","廖江莉.","2021","chi","Book","PrintBook","Di 1 ban",1,"江苏凤凰文艺出版社","Nanjing","Nanjing Di fang zhi,Yan jiang jie dao","本书以庆祝中国共产党成立100周年为契机,以隐喻江河的章节串联全文,从古至今,从宏观到细微,从城市到个人,梳理了沿江城市的发展脉络,全方面展现了沿江的历史,自然,人文和经济面貌;围绕着""幸福是奋斗出来的""的主旨,记录和描绘了沿江街道特有的团结,奋进,温暖向上的社会图景,并从中提炼出沿江生生不息,奔流不止的奋斗精神","否"
"1336585437","9787559454294,7559454291","神秘大道 = Avenue of mysteries","欧文 (Irving, John)","2021","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing","Zhang pian xiao shuo Jia na da Xiandai","本书讲述了:14岁的男孩胡安·迪亚戈在墨西哥长大,他有个13岁的妹妹,叫璐佩.他的妹妹总是相信,她能预知未来----确切来说,是她和她哥哥各自的未来.璐佩能读人心,她无法知晓所有人的想法,但她能知道大部分人在想什么","否"
"1375368519","9787559464163,7559464165","江苏省国家级非物质文化遗产代表性传承人口述史丛书. 第一卷","江苏省非物质文化遗产保护中心","2021","chi","Book","PrintBook","Di 1 ban",1,"江苏凤凰文艺出版社","Nanjing Shi","Operas, Chinese China Jiangsu Sheng History and criticism,Folk drama, Chinese China Jiangsu Sheng History and criticism,Chinese poetry China Jiangsu Sheng,Ping shu China Suzhou (Jiangsu Sheng) History and criticism,Operas, Chinese China Beijing History and criticism,Théâtre populaire chinois Chine Jiangsu Histoire et critique,Poésie chinoise Chine Jiangsu","","否"
"1388295177","9787559468703,7559468705","人间椅子 : 江户川乱步猎奇篇","江户川乱步 (1894-1965)","2022","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing","Zhong pian xiao shuo Xiao shuo ji Riben Xian dai,Duan pian xiao shuo Xiao shuo ji Riben Xian dai","","否"
"1408512521","9787559471048,7559471048","我们这十年 : ""强富美高""新江苏建设故事","江苏省作家协会.","2022","chi","Book","PrintBook","Di 1 ban",1,"江苏凤凰文艺出版社","Nanjing","She hui zhu yi jian she cheng jiu Jiang su","在""两个百年""奋斗目标的历史交汇点上,在开启现代化建设新征程的关键时刻,江苏省二十位作家历时近半年,深入全省各地进行采访,以非虚构的方式,散文化的创作手法,抒写新时代江苏科技创新引领江苏实体经济发展,生态大保护绿色转型发展,大运河文化,现代综合交通运输体系构建,美丽乡村和历史文化街区建设事业中涌现的先进人物和感人事迹.让我们看到经济社会发展巨变背后各行各业江苏人的默默奉献,也为我们满怀豪情地扛起使命,奋进新征程提供了信心和底气","否"
"1164129586","9787559445490,7559445497","苏里传","曹积三, author","2020","chi","Book","PrintBook","Di 1 ban",1,"江苏凤凰文艺出版社","Nanjing Shi","Su, Li, 1919-2005,Motion picture producers and directors China Biography,Producteurs et réalisateurs de cinéma Chine Biographies,Motion picture producers and directors,China,Biographies","本书传主,乃蜚声海内外的著名电影导演,一代大师苏里,他见证并参与了新中国人民电影拓荒创业,春华秋实的全程.作者采撷大量鲜为人知的素材,以细腻生动的笔触,描摹其充满坎坷的传奇人生,在状写其艺术追求的同时,展示一代电影巨擘的情怀,品格和内心世界","否"
"1226475330","9787559449788,7559449786","21世纪中国大陆青春电影研究 = Study of the youth movie of Chinese mainland in the 21st century","王晖, author","2020","chi","Book","PrintBook","Di 1 ban",1,"江苏凤凰文艺出版社","Nanjing Shi","Motion pictures China History 21st century,Cinéma Chine Histoire 21e siècle,Motion pictures,China,History,2000-2099","","否"
"1082234986","9787539994987,7539994983","商州往事","贾平凹, author","2019","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing","Chinese essays 20th century,Essais chinois 20e siècle,San wen ji Zhong guo Dang dai,Chinese essays,1900-1999","这是贾平凹最新散文编选集, 拥有他多篇的代表作. 在当代散文界, 贾平凹是一个独特的存在, 其散文的艺术特色尤其体现出不可复制的独特性. 贾平凹在三十多年的散文创作中逐渐形成并改变着自己的散文风格. 贾平凹散文语言最突出的特点是朴素而生动, 描摹细致, 很能打动人. 这多源于作家特殊的个人经历和创作心态","否"
"1130386047","9787559421296,7559421296","公鸡肖像","鲍尔吉·原野 (1958-)","2019","chi","Book","PrintBook","Di 1 ban",1,"江苏凤凰文艺出版社","Nanjing","San wen ji Zhong guo Dangdai","本书为著名散文家鲍尔吉·原野全新生态环保散文集,分乌鸦站在秋天的大地上,羊的样子,白蝴蝶的波浪三部分,笔墨全部集中在常见而被忽略的家禽,动物身上,以传神的文笔描绘出这些人类朋友的细微之处和生命的力量","否"
"1130356447","9787559421333,7559421334","樱桃花在枝头想念樱桃","鲍尔吉·原野.","2019","chi","Book","PrintBook","Di 1 ban",1,"江苏凤凰文艺出版社","Nanjing","San wen ji Zhong guo Dangdai","书稿为著名散文家鲍尔吉·原野生态自然文学最新作品,全书包含""树木是音乐家""""南风里有青草的香味""""樱桃花在枝头想念樱桃""三大部分,共计收入关于大自然的文章100余篇,涉及大量植物,呈现出浓郁的生态环保的气息","否"
