"oclc编号 - oclcNumber","书号 - isbns","书名 - title","作者 - creator","出版日期 - publicationDate","语言 - catalogingLanguage","格式 - generalFormat","详细格式 - specificFormat","版本 - edition","总版本数 - totalEditions","出版社 - publisher","出版地 - publicationPlace","主题 - subjects","简介 - summaries","是否同行审阅 - peerReviewed"
"1178828763","9787521311990,752131199X","2018-2019加拿大政策发展报告","刘琛","2019","chi","Book","PrintBook","Di 1 ban",1,"外语教学与研究出版社","Beijing","Zheng ce Yan jiu bao gao Jia na da 2018-2019","本书内容包括特别推荐,加拿大社会文化,加拿大政治经济,加拿大与中国民族学比较研究四个专题.重点分析加拿大各领域的代表性政策和社会发展状况","否"
"1223002169","9787521303766,7521303768","勇敢点,紫悦 = Be brave, twilight sparkle","美国孩之宝公司.","2019","chi","Book","PrintBook","Di 1 ban",1,"外语教学与研究出版社","Beijing","Ying yu ke Xue qian jiao yu Er tong du wu","","否"
"1222966559","9787521310610,7521310616","中英参照迦陵诗词论稿 = Selected essays on Shi and Ci poetry by Jialing Chinese-English cross-referencing edition / 上","叶嘉莹.","2019","chi","Book","PrintBook","Di 1 ban",2,"外语教学与研究出版社","Beijing","Gu dian shi ge Shi ci yan jiu Han yu Ying yu Zhongguo Dui zhao du wu","本套书以1998年哈佛大学亚洲中心(Harvard University Asia Center)出版的《中国诗歌论集》(Studies in Chinese Poetry)为蓝本,收录作者中国古典诗词研究方面具有代表性的文稿十三篇,主要有:论苏轼词,论辛弃疾词,论周邦彦词,拆碎七宝楼台--谈梦窗词之现代观,碧山词析论,王沂孙其人及其词,论陈子龙词,常州词派比兴寄托之说的新检讨,由《人间词话》谈到诗歌的欣赏等.作者摆脱中国传统之约束,结合了近年所读的西方文论,对于词之美学特质与词学之理论进行了探讨","否"
"1243206133","9787521313024,752131302X","无基百科 = Zéropédia","法布卡罗","2019","chi","Book","PrintBook","Di 1 ban",1,"外语教学与研究出版社","Beijing","Fa yu Yu yan du wu,Ke xue zhi shi Pu ji du wu","<无基百科>是""法语'漫'游""系列中的一册,该系列包含的<兔子波尼>,<无基百科>和<葡萄酒传世之旅>三部漫画,涵盖家庭,幽默,科普等不同主题元素,语言难度从基础级别到中高级不等,不同法语学习阶段的读者(高校法语专业学生,法语选修课学生,青少年及成人学习者)均能从中获益.主要面向大众学习者,专业学习者亦可将其作为辅助提升的材料","否"
"1222988181","9787521307542,7521307542","胡适英文中国思想史授课纲要遗稿 : 整理本","胡适 (1891-1962)","2019","chi","Book","PrintBook","Di 1 ban",1,"外语教学与研究出版社","Beijing","Si xiang shi Yan jiu Zhongguo Ying wen","本书是胡适在1944年至1945年于美国哈佛大学讲授""中国思想史""的授课纲要,由手稿笔记誊录而成,作者用扼要的手段,系统的视角对中国三千年来思想史进程作了提纲挈领性总结,将漫长庞杂的中国思想史理出了清晰的头绪.全书集中展现了胡适对中国思想史,哲学,宗教等的深入研究和阐析,其中不乏精辟见解,对我们全面了解其人其学有着重要的学术意义","否"
"1222970564","9787521308327,7521308328","剑桥通用五级考试PET官方真题 / 2","英国剑桥大学英语考评部.","2019","chi","Book","PrintBook","Di 1 ban",1,"外语教学与研究出版社","Beijing","Ying yu shui ping kao shi Xi ti","本书是PET考试官方真题集,由英国剑桥大学英语考评部和英国剑桥大学出版社授权.书中包含4套完整的PET真题,每套题均包括阅读与写作,听力,口语三部分考题.书后给出了参考答案,作文示例,考官对作文的点评,听力原文以及与真实考试中一样的答题卡.考生可使用本书了解考试难度和特点,进行模考练习.PET考试是英国剑桥大学英语考评部设计的""剑桥通用五级考试""中的一种,相当于""欧洲现代语言教学大纲""的B1级别考试","否"
"1243242790","9787521312959,7521312953","兔子波尼 = La dernière bouchée de carotte","福尔坦 (Fortin, Ian)","2019","chi","Book","PrintBook","Di 1 ban",1,"外语教学与研究出版社","Beijing","Fa yu Yu yan du wu","<兔子波尼>是""法语'漫'游""系列中的一册, 该系列包含的<兔子波尼>,<无基百科>和<葡萄酒传世之旅>三部漫画, 涵盖家庭,幽默,科普等不同主题元素, 语言难度从基础级别到中高级不等, 不同法语学习阶段的读者 (高校法语专业学生,法语选修课学生,青少年及成人学习者) 均能从中获益.主要面向大众学习者, 专业学习者亦可将其作为辅助提升的材料.<兔子波尼>由中文导读,30个法语原文小故事和中文简注,备忘录 (Memo) 三部分组成","否"
"1222966964","9787521303766,7521303768","苹果嘉儿的忙碌日 = Applejack's busy day","美国孩之宝公司.","2019","chi","Book","PrintBook","Di 1 ban",1,"外语教学与研究出版社","Beijing","Ying yu ke Xue qian jiao yu Er tong du wu","","否"
"1222973330","9787521308297,7521308298","剑桥通用五级考试PET官方真题 / 4","英国剑桥大学英语考评部.","2019","chi","Book","PrintBook","Di 1 ban",1,"外语教学与研究出版社","Beijing","Ying yu shui ping kao shi Xi ti","本书是从英国剑桥大学出版社引进的PET考试官方真题集.全书共收录了4套完整的PET真题,并提供了真实答题卡,参考答案,作文示例和考官点评,听力原文等,内容权威,准确,可有效帮助考生熟悉考试形式,难度及考查重点.PET考试是英国剑桥大学英语考评部设计的""剑桥通用五级考试""中的一种,相当于""欧洲现代语言教学大纲""的B1级别考试","否"
"1130349967","9787513575201,7513575207","有种东西比星星更永久 : 童心诗选","雪莱 Shelley, Percy Bysshe 1923-2017","2019","chi","Book","PrintBook","Di 1 ban",1,"外语教学与研究出版社","Beijing","Ying yu Han yu Dui zhao du wu,Shi ji Ying guo","本书是著名翻译家屠岸选编,翻译的一部以以""儿童""和""童心""为为主题的双语对照诗集,汇集了英语诗歌史上受欢迎的儿童诗,分为心灵的交流,呼吸·生命,家庭·社会·祖国·世界,鼓励·告诫·题赠·铭言四部分","否"
