"oclc编号 - oclcNumber","书号 - isbns","书名 - title","作者 - creator","出版日期 - publicationDate","语言 - catalogingLanguage","格式 - generalFormat","详细格式 - specificFormat","版本 - edition","总版本数 - totalEditions","出版社 - publisher","出版地 - publicationPlace","主题 - subjects","简介 - summaries","是否同行审阅 - peerReviewed"
"1129875014","9787559416407,7559416403","龙年档案 = Dragon year file","柯云路.","2018","chi","Book","PrintBook","Di 1 ban",9,"江苏凤凰文艺出版社","Nanjing","Zhang pian xiao shuo Zhongguo Dang dai","Ben shu jiang shu le:wo xin chang dan shi nian hou,Luo cheng chu ren tian zhou shi shi zhang,Dai zhe zhong duo de gai ge she xiang,Ta zhan kai le hong hong lie lie de gai ge.Shang ren yi nian,Luo cheng ji ji chu li le nong min shang fang,Jiao shi qian xin,Guan yuan gong kuan chi he,Jing ji huan jing bu gong deng ge zhong she hui wen ti,Ji tian zhou dai lai le yi pian xin xin xiang rong de jing xiang.Yu ci tong shi,Ta ye zao yu le long fu hai,Jia shang wen deng ren de zhong zhong zu rao,Zai sheng bao ji zhe ye mei de zhi chi xia,Luo cheng ding zhu le ya li,Ji ji tui jin cheng xiang jian she,Cheng zhi tan fu,Yi tian zhou mei kuang qiang xian de cheng gong er huo de zui zhong de sheng li","否"
"1130357322","9787559423863,7559423868","失忆青年回忆录","泽文 (Zevin, Gabrielle)","2019","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing","Zhang pian xiao shuo Mei guo Xiandai","内奥米摔了一跤,伤得很严重,苏醒过来后发现自己失去了过去四年的记忆,忘记如何与男友相识相恋的,忘记为什么与自己的好朋友有不一样的友谊,忘记妈妈为什么组建了新的家庭,爸爸为什么有了新的未婚妻.于是开始找寻自我,重新审视自己","否"
"1128211556","9787559419378,7559419372","春琴抄","谷崎润一郎.","2018","chi","Book","PrintBook","Di 1 ban",43,"江苏凤凰文艺出版社","Nanjing","Zhong pian xiao shuo Xiao shuo ji Ri ben Xian dai,Duan pian xiao shuo Xiao shuo ji Ri ben Xian dai","Ben shu shou lu le ci qing e mo zeng nian fu mei zi zhi zu lan hua chun qin chao liu bu zhong duan pian xiao shuo zuo pin","否"
"1178921618","9787559440600,7559440606","我读书少,你可别骗我","马伯庸.","2019","chi","Book","PrintBook","Di 1 ban",5,"江苏凤凰文艺出版社","Nanjing","Duan pian xiao shuo Xiao shuo ji Zhong guo Dangdai","Zhei shi yi ben duan pian xiao shuo ji,Gong 4 ge gu shi< xi you yao gun ji>,< gu dou tan you>,< nuo ya de fan nao>,< zhen de bie chuan>,Hao wu yi wen,Zhei 4 ge gu shi shi ma bo yong nao dong de jue mei ti xian!","否"
"1178855310","9787559432995,7559432999","人间一趟 : 海子诗歌精选集 = A trip in the world","海子 (1964-1989)","2019","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing","Shi ji Zhong guo Dangdai","本书是海子的诗歌精选集,完整收录海子毕生经典之作,并按照主题分为""春""""夏""""秋""""冬""四个章节,在""四季读诗""的浪漫氛围里,看到少年海子的另一面","否"
"1112280987","9787559416544,7559416543","天下大势","周梅森 (1956-)","2018","chi","Book","PrintBook","Di 1 ban",9,"江苏凤凰文艺出版社","Nanjing","Zhang pian li shi xiao shuo Zhong guo Dangdai","Ben shu jiang shu le:xuan tong san nian,Yi ge bu shen jian ding de ge ming dang ren bian yi fu,Zai sheng huo bu shun he bie ren xie po de qing xing xia tou shen ge ming,Sui hou yi lu zou gao,Bu duan sheng guan fa cai,Zhu jian cheng wei yi fang jun fa.Ben shu shen ke jie lu le jun fa de ben zhi,Ye dao chu le ta men bi ran kui bai xiao wang de li shi qu shi.Dui zhu ren gong bian yi fu de xing ge miao hui ru mu san fen,Chong fen cheng xian qi ren xing shen chu fu za de yi mian,Cong zhong wo men ke yi kan dao xia zhi a Q shang zhi qie guo da dao de duo zhong mian mao","否"
"1178923028","9787559441027,7559441025","浅婚衍衍","水折耳 (女)","2019","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing","Zhang pian xiao shuo Zhong guo Dangdai","在B城的第三医院住院部,陆衍与言喻第一次相遇,当时陆衍危在旦夕,是言喻坚持要捐骨髓的情况下,才被救回来的.之后因缘巧合,言喻和陆衍结婚了.相处中言喻用她的真心和用心让陆衍放下对她的成见,慢慢地从自我厌弃中走了出来","否"
"1097887960","9787559418210,755941821X","如酥似宝","阮小凉.","2018","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing","Zhang pian xiao shuo Zhong guo Dangdai","Ben shu jiang shu le:nan zhu jiao qin yan zi cheng fu ye ji cheng le gong si da ye,Jia shi bei jing yu nü zhu jiao tang su you zhe tian rang zhi bie.Jia ting de huan jing yang cheng qin yan nei lian ke zhi de xing ge,Dui gan qing bu shan biao da,Jie guo zai nan er su huai de tiao bo zhi xia yu tang su mao dun bao fa.Wu nian hou zai ci zhong feng,Dang zhen xiang chou si bo jian,Wei le bao hu tang su,Zai yu fu qin de bo yi zhi jian,Ta zai gong si li xian qi le yi chang bian ge,Han wei le zi ji de ai qing he shi ye,本书讲述了:男主角秦言子承父业继承了公司大业,家世背景与女主角唐酥有着天壤之别.家庭的环境养成秦言内敛克制的性格,对感情不善表达,结果在男二苏淮的挑拨之下与唐酥矛盾爆发.五年后再次重逢,当真相抽丝剥茧,为了保护唐酥,在与父亲的博弈之间,他在公司里掀起了一场变革,捍卫了自己的爱情和事业","否"
"1097634143","9787539995458,7539995459","醒来觉得甚是爱你 = Love you","景之.","2018","chi","Book","PrintBook","Di 1 ban",1,"江苏凤凰文艺出版社","Nanjing","Zhang pian xiao shuo Zhong guo Dangdai","Ta xi huan he ka fei, ta xi huan he cha; ta liu lian yu ye dian, ta lian ye dian zhang shen me yang zi dou bu zhi dao.Ming ming shi xie yi jie hun, zhei ge""qian fu tong ju zhe"", que ba dao you qiang shi, ji hu man heng di chan he dao le ta de zheng ge shi jie zai zhei yi chang mei you xiao yan de zhan zheng zhong, ta neng gou shou zhu shen xin, bu bei ta de wei xiao luan le zhang fa, shun li wan cheng ren wu ma? cong cong shu nian, huang ru yi meng, xing lai jue de shen shi ai ni.Yuan lai nei xie feng yu bing bu shi yin ta er qi, er shi yin ta bi you, ta cai de yi bao quan.Ta men de gu shi, zhi de gao su quan shi jie","否"
"1263578949","9787559457462,7559457460","活着, 得有点兴致","汪曾祺, 1920-1997, author","2021","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing Shi","Chinese essays 21st century,Essais chinois 21e siècle,Chinese essays,Essays","","否"
"1112271324","9787559407009,7559407005","美国追欢 = Grandness, madness, and the American roads","费海凌.","2018","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing","Zhang pian xiao shuo Zhong guo Dangdai","< mei guo zhui huan> shi ji< tu zhu he mu du ren> hou,Fei hai ling xian sheng xin de zhang pian xiao shuo.Zuo zhe zai ci yi shen ke de dong cha li,Duo bian de xu shu fang fa he shi xing de yu yan,Miao hui le yi ge shi dai.Gu shi jiang shu le yi qun zhong guo cheng gong zhe,Zai sheng shi li,Ta men zai guo wai de sheng huo he lü xing jing li.Gu shi kai shi yu ba li de tong xue ju hui,Zhan kai le ta men de cheng gong yu hao hua,Ta men dui shi jie de yong you gan,Dui huan le de zhui qiu.Gu shi shen ke,Dong ren xin po","否"
"1130339620","9787559421036,7559421032","有情人终成胖墩儿","捌匹马.","2019","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing","Gu shi Zuo pin ji Zhong guo Dangdai","这是一本暖萌治愈,笑点爆棚的夫妻生活实录,讲述逗趣爱情故事,内容包括:我的老婆不可能是个胖子;是谁给你的勇气追我;喜欢你恋爱时的样子;男子汉之间的秘密;我岳母是社会上的;我也是第一次当人老公等","否"
"1097962953","9787559427519,7559427510","在世界角落遇见他 = Meet him at the corner of the world","筱露 (198-)","2018","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing","Zhang pian xiao shuo Zhong guo Dangdai","Ben shu jiang shu:zuo wei bo ji jiao lian de meng qin wei le ji shou xia de quan wang zhi liao,Te yi yuan fu su dan jiu yuan zhong xin,Xun qiu guan shan bang mang.Hou xu liang ren li jing wu shu jie nan,Zai che huo shi gu,Yi huan guan xi deng yi xi lie shi jian zhong,Liang ren hu sheng ai lian,Zai wei xian de guo du li hu xiang fu chi.Zui hou yin zhong zhong wu hui shu li,Wu nai fen kai","否"
"1097629844","9787559405593,7559405592","给你一颗小心心","仲希.","2018","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing","Zhang pian xiao shuo Zhong guo Dangdai","Ru guo bu shi jia li ren zai cheng fan yu chu sheng hou,Jia li de tang,Biao xiong di jie mei ge ge dou guo zhe fu er ren gai you de she hua sheng huo.Zhi you ta,Yin wei te shu yuan yin bei qiong yang dao da,Bu guo ta ye yin ci kan chu lai shei cai shi zhen ai!Bu guo,Cheng fan yu bei cheng wei""xiao cao""ke bu shi gai de","否"
"1097902360","9787559416438,7559416438","基姆 = Kim","吉卜林 Kipling, Joseph Rudyard 1865-1936","2018","chi","Book","PrintBook","Di 1 ban",7,"江苏凤凰文艺出版社","Nanjing","Zhang pian xiao shuo Ying guo Jindai","Ji mu,Ji yu yin du shi jing de bai ren nan hai,Shan yu jie jiao ge lu ren ma,Dong de ge zhong shi su tao lu.Ta shen xin,Yi tou lü se yuan ye zhong de hong niu jiang gai bian ta de ming yun.Yi ming yuan dao er lai de seng lv,Wei le xun zhao chuan shuo zhong di qing zui e de jian he,Chu xian zai yin du jie tou.Hao si ming ming zhong de qi ji,Ji mu zi gao fen yong cheng wei seng lü de di zi.Qian cheng er dan chun de seng ren,Jiao xia er shi gu de nan hai,Jiu ci ta shang su ming de mao xian zhi lv.Ji bu lin yi yin du wei bei jing,Jiang shu le gu er ji mu yu fo jiao seng lü xun zhao jian he de gu shi.Tou guo xi fang ren zhi yan,Jiang dong fang shi jie de feng tu ren qing,Sheng huo xi su deng miao xie de xi zhi ru wei,Liu guang yi cai,Ju you nong yu de dong fang se diao","否"
"1130343726","9787559433954,7559433952","像我这样可爱的无赖","刘华剑.","2019","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing","Duan pian xiao shuo Xiao shuo ji Zhong guo Dangdai","这是一部短篇小说集.以第一人称""我""的视角,讲述生活中一个个真实而动人的故事.每一个短篇中的主人公都是生活中微小而不起眼的人物.为了生活的补课老师;年少打工的18岁少年;面相丑陋生活困窘却坚持抚养弃儿的女人,他们都是世间中的微小尘埃,却在作者细腻的描述下,散发出人性中戳动人心的光辉","否"
"1097635606","9787559418227,7559418228","梦旅人","凉风薄暮 (199-)","2018","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing","Zhang pian xiao shuo Zhong guo Dangdai,Xuan yi xiao shuo","Ta shi cheng yu zhou, huan you di qian zai yi zhi zheng de jin pai lü shi.Ta ma sheng wu sheng,Bao shou zheng yi, que shi zhong zhan zai jin zi ta jian, ling ren yang shi.Nian shao shi, ta de te shu""tian fu"", dao zhi zhi qin wang si.Cong nei yi hou, ta you ru kun shou, qin shou ba diao zi ji de jian ya li chi, que you pin ming xiang yao chong po lao long.Ta shi gu jiu, xing qing leng mo de xin li zi xun shi.Nian you shi, huan you jing shen fen lie zheng de mu qin, xuan ze qin shou jie shu zi ji de sheng ming, cheng le ta hui zhi bu qu de e meng.Ta he ta, sheng ming li wei ruo, can que er po sui, que shi tong yi lei ren.Yi chang luo sheng men, huang yan cong sheng; yi duan an zhong an, bu bu yi yun.Ta he ta, you zou qi zhong, sheng si wei bu yu jian ta zhi qian, ta shi jiang si de kun shou.Ta shi ta de zui hou yi kuai pin tu, shi ta wan zheng","否"
"1236929817","9787559450746,7559450741","读书就是回家. 寻找篇","麦家陪你读书","2020","chi","Book","PrintBook","Di 1 ban",2,"江苏凤凰文艺出版社","Nanjing Shi","Fiction History and criticism,Roman Histoire et critique,Fiction,Criticism, interpretation, etc","","否"
