"oclc编号 - oclcNumber","书号 - isbns","书名 - title","作者 - creator","出版日期 - publicationDate","语言 - catalogingLanguage","格式 - generalFormat","详细格式 - specificFormat","版本 - edition","总版本数 - totalEditions","出版社 - publisher","出版地 - publicationPlace","主题 - subjects","简介 - summaries","是否同行审阅 - peerReviewed"
"1336554906","9787020169832,702016983X","受命","止庵 (195911-)","2021","chi","Book","PrintBook","Di 1 ban",3,"人民文学出版社","Beijing","Zhang pian xiao shuo Zhong guo Dangdai","本书关乎记忆和爱情,记忆来自既往,还没有退场;爱情指向新生,却无法生长.在这两个完全相反的作用力中间,是一个""日暮途穷""的复仇计划.男女主人公狭路相逢,一个怀揣着秘密,纠缠于噩梦一般的记忆;一个痴想着将来,一往情深灌溉着爱情","否"
"1198132215","9787020147830,7020147836","我是猫","夏目漱石.","2019","chi","Book","PrintBook","Di 1 ban",122,"人民文学出版社","Beijing","Zhang pian xiao shuo Ri ben Jindai","","否"
"1260852459","","带你去远方","雪漠, 1963- author","2020","chi","Book","Digital","北京第1版",2,"人民文学出版社","Beijing","Hong Kong (China) History,Civilization,Literature,China, Southeast In literature,China, Southeast Civilization,Guangdong Sheng (Zhongguo) History,Chine (Sud-Est) Dans la littérature,Chine (Sud-Est) Civilisation,Southeast China,History","","否"
"1178842570","9787020150625,7020150624","瓦尔登湖","梭罗.","2018","chi","Book","PrintBook","Di 1 ban",193,"人民文学出版社","Beijing","San wen ji Mei guo Jindai","","否"
"1130334556","9787020146895,7020146899","哈利·波特与密室 = Harry Potter","罗琳 Rowling, J. K. 1965~.","2019","chi","Book","PrintBook","Di 1 ban",,"人民文学出版社","Beijing","Er tong xiao shuo Zhang pian xiao shuo Han yu Ying yu Ying guo Xiandai","本书是中英对照版的哈利·波特小说.哈利在霍格沃茨魔法学校的第二个学年充满了新的苦恼和恐怖,不过,当真正的麻烦开始时,这些看上去都不重要了.有人,或者有什么东西,开始把霍格沃茨的学生们变成石头.这是谁干的会不会是哈利日益恶毒的对手德拉科·马尔福还是过去曾经被揭发的现在还有些神秘的海格还是霍格沃茨学校里差不多所有人都怀疑的......哈利·波特","否"
"1265955352","9787020153404,7020153402","迟来的旅行者","(俄) 赫列勃尼科夫.","2019","chi","Book","PrintBook","Di 1 ban",,"人民文学出版社","Beijing","Poets, Russian 20th century,Poètes russes 20e siècle,Shi ji E luo si Xian dai,Poets, Russian,1900-1999","【经典诗歌 经典翻译】被遗忘的俄罗斯白银时代著名诗人赫列勃尼科夫,马雅可夫斯基称他为""发现诗歌新大陆的哥伦布"",曼德尔施塔姆称他的诗泉""千百年也取之不尽用之不竭""。他的每一行诗都是一部新的长诗的开头。每隔十行就会出现格言警句,简直可以刻在石头或铜板上。赫列勃尼科夫写的甚至不是诗,不是长诗,而是一部庞大的全俄罗斯圣像册,千百年也取之不尽用之不竭","否"
"1336540432","9787020160181,7020160182","看得见风景的房间 = A room with a view","福斯特 Forster, Edward Morgan 1879-1970","2021","chi","Book","PrintBook","Di 1 ban",2,"人民文学出版社","Beijing","Zhang pian xiao shuo Ying guo Xiandai","""房东太太不该这么做,""巴特利特小姐说道,""太不应该了.她答应要给我们两个靠在一起的房间,窗户朝南,看得见风景,可现在呢这两个房间隔得老远,窗户朝北,还正对着院子......","否"
"1129051164","9787020144105,7020144101","北山小集","程俱, 1078-1144, author","2018","chi","Book","PrintBook","Beijing di 1 ban",11,"人民文学出版社","Beijing Shi","","","否"
"1336571796","9787020166183,7020166180","莱蒙托夫诗选","莱蒙托夫.","2021","chi","Book","PrintBook","Di 1 ban",20,"人民文学出版社","Beijing","Shi ji E luo si Jindai","","否"
"1336556889","9787020160648,7020160646","致新人","大江健三郎 (1935-)","2021","chi","Book","PrintBook","Di 1 ban",3,"人民文学出版社","Beijing","San wen ji Ri ben Xiandai","本书是一本散文集.大江健三郎用柔和的笔调,真性情的文句向青少年剖析自己的人生想法,与成长中的新人分享历经世事的成人经验,像如何锻炼不说谎的能力,人生习惯的养成,阅读的方法和乐趣等.十五篇散文蕴含深厚的文化与深刻的思想,是能读到作者诚挚心意且让读者动容的大师小品","否"
